C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w0 w1 w2 w3 w4 w5 w01 w02 w03 w11 w12 w13 w21 w22 w23 w31 w32 w33 Sharing nodes
0.197630 -0.000480 -0.000480 -0.000000 -0.000000 -0.000000 0.197630 -0.000480 0.000000 -0.000000 0.000000 0.197630 0.000000 0.000000 -0.000000 0.007409 0.000000 0.000000 0.007409 -0.000000 0.007409 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 v3 f0
0.064478 0.028699 0.028699 -0.000000 0.000000 -0.000000 0.064478 0.028699 0.000000 -0.000000 0.000000 0.064478 -0.000000 0.000000 -0.000000 0.011634 0.000000 0.000000 0.011634 -0.000000 0.011634 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 e1 e5
0.884376 0.262836 0.262836 -0.000000 -0.000000 -0.000000 0.884376 0.262836 0.000000 -0.000000 0.000000 0.884376 -0.000000 0.000000 -0.000000 0.256992 0.000000 0.000000 0.256992 -0.000000 0.256992 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v2 e3
0.422508 0.031271 0.031271 -0.000000 -0.000000 -0.000000 0.422508 0.031271 0.000000 -0.000000 -0.000000 0.422508 -0.000000 0.000000 -0.000000 0.032449 0.000000 -0.000000 0.032449 -0.000000 0.032449 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v2 f2
0.157304 -0.000645 -0.000645 -0.000000 0.000000 -0.000000 0.157304 -0.000645 0.000000 -0.000000 -0.000000 0.157304 0.000000 0.000000 -0.000000 0.005529 0.000000 0.000000 0.005529 -0.000000 0.005529 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f1 v3
0.051402 0.000554 0.000554 -0.000000 0.000000 -0.000000 0.051402 0.000554 0.000000 -0.000000 0.000000 0.051402 0.000000 0.000000 -0.000000 0.003158 0.000000 0.000000 0.003158 -0.000000 0.003158 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f0
0.033833 0.000058 0.000058 -0.000000 0.000000 -0.000000 0.033833 0.000058 0.000000 -0.000000 -0.000000 0.033833 0.000000 0.000000 -0.000000 0.001810 0.000000 0.000000 0.001810 -0.000000 0.001810 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 v3 e5
0.124884 0.027441 0.027441 0.000000 -0.000000 0.000000 0.124884 0.027441 -0.000000 0.000000 -0.000000 0.124884 -0.000000 0.000000 0.000000 0.066433 -0.000000 -0.000000 0.066433 0.000000 0.066433 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e4 f1 f3
0.566287 0.282419 0.282419 -0.000000 0.000000 -0.000000 0.566287 0.282419 0.000000 -0.000000 0.000000 0.566287 0.000000 0.000000 -0.000000 0.274598 0.000000 0.000000 0.274598 -0.000000 0.274598 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 v2 f3
0.405168 0.039228 0.039228 -0.000000 -0.000000 0.000000 0.405168 0.039228 -0.000000 0.000000 0.000000 0.405168 0.000000 -0.000000 0.000000 0.074946 0.000000 -0.000000 0.074946 -0.000000 0.074946 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 f2 f3
0.078786 0.034214 0.034214 -0.000000 -0.000000 -0.000000 0.078786 0.034214 0.000000 -0.000000 -0.000000 0.078786 0.000000 0.000000 -0.000000 0.012806 0.000000 -0.000000 0.012806 -0.000000 0.012806 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 f3 e5
0.255356 0.253633 0.253633 -0.000000 0.000000 -0.000000 0.255356 0.253633 -0.000000 -0.000000 -0.000000 0.255356 -0.000000 0.000000 0.000000 0.247643 0.000000 -0.000000 0.247643 -0.000000 0.247643 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v0 v3 f1
0.065722 0.026643 0.026643 -0.000000 -0.000000 0.000000 0.065722 0.026643 0.000000 -0.000000 0.000000 0.065722 -0.000000 -0.000000 0.000000 0.027900 0.000000 0.000000 0.027900 -0.000000 0.027900 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f2
1.115687 0.557025 0.557025 0.000000 0.000000 -0.000000 1.115687 0.557025 -0.000000 0.000000 -0.000000 1.115687 -0.000000 -0.000000 0.000000 0.522879 0.000000 0.000000 0.522879 -0.000000 0.522879 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e4
0.656571 0.537768 0.537768 0.000000 -0.000000 0.000000 0.656571 0.537768 -0.000000 -0.000000 0.000000 0.656571 0.000000 -0.000000 -0.000000 0.265227 -0.000000 0.000000 0.265227 0.000000 0.265227 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 f3 e4
0.387121 0.049501 0.049501 -0.000000 -0.000000 -0.000000 0.387121 0.049501 0.000000 -0.000000 -0.000000 0.387121 -0.000000 0.000000 -0.000000 0.203145 0.000000 0.000000 0.203145 -0.000000 0.203145 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e4 e3
0.360626 0.002724 0.002724 0.000000 -0.000000 -0.000000 0.360626 0.002724 0.000000 -0.000000 0.000000 0.360626 -0.000000 0.000000 -0.000000 0.000420 -0.000000 0.000000 0.000420 -0.000000 0.000420 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v3 f2
0.428967 0.002071 0.002071 -0.000000 0.000000 -0.000000 0.428967 0.002071 0.000000 -0.000000 -0.000000 0.428967 0.000000 0.000000 -0.000000 0.003638 0.000000 0.000000 0.003638 -0.000000 0.003638 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v3 f0
0.558571 0.269446 0.269446 0.000000 0.000000 -0.000000 0.558571 0.269446 -0.000000 -0.000000 0.000000 0.558571 -0.000000 0.000000 0.000000 0.258920 0.000000 0.000000 0.258920 -0.000000 0.258920 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 e5 v2
0.533971 0.265586 0.265586 -0.000000 -0.000000 -0.000000 0.533971 0.265586 0.000000 -0.000000 -0.000000 0.533971 -0.000000 0.000000 -0.000000 0.256433 0.000000 0.000000 0.256433 -0.000000 0.256433 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 v2 e3
0.222615 -0.061971 -0.061971 -0.000000 -0.000000 0.000000 0.222615 -0.061971 -0.000000 -0.000000 0.000000 0.222615 -0.000000 0.000000 -0.000000 0.004481 -0.000000 0.000000 0.004481 -0.000000 0.004481 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 e1 e2
0.343676 0.003753 0.003753 -0.000000 0.000000 -0.000000 0.343676 0.003753 0.000000 -0.000000 0.000000 0.343676 0.000000 0.000000 -0.000000 0.000326 0.000000 0.000000 0.000326 -0.000000 0.000326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v2 f0
0.593096 0.276771 0.276771 -0.000000 0.000000 -0.000000 0.593096 0.276771 0.000000 -0.000000 -0.000000 0.593096 0.000000 0.000000 -0.000000 0.276467 -0.000000 -0.000000 0.276467 -0.000000 0.276467 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e3 f3
0.178637 0.054570 0.054570 0.000000 0.000000 -0.000000 0.178637 0.054570 -0.000000 -0.000000 0.000000 0.178637 -0.000000 0.000000 -0.000000 0.036229 -0.000000 0.000000 0.036229 -0.000000 0.036229 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 f3 v2
0.456065 0.099995 0.099995 0.000000 -0.000000 -0.000000 0.456065 0.099995 -0.000000 -0.000000 0.000000 0.456065 -0.000000 -0.000000 -0.000000 0.240566 -0.000000 -0.000000 0.240566 0.000000 0.240566 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e3 f3
0.399760 0.173928 0.173928 -0.000000 -0.000000 0.000000 0.399760 0.173928 0.000000 0.000000 -0.000000 0.399760 0.000000 -0.000000 0.000000 0.019595 0.000000 -0.000000 0.019595 -0.000000 0.019595 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 f3 f2
0.112273 -0.012978 -0.012978 0.000000 -0.000000 -0.000000 0.112273 -0.012978 -0.000000 -0.000000 -0.000000 0.112273 -0.000000 0.000000 0.000000 0.007291 -0.000000 0.000000 0.007291 -0.000000 0.007291 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 f1 e0
0.125342 0.035159 0.035159 -0.000000 -0.000000 -0.000000 0.125342 0.035159 -0.000000 -0.000000 -0.000000 0.125342 0.000000 -0.000000 0.000000 0.016000 -0.000000 0.000000 0.016000 -0.000000 0.016000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e4 e5 f1
0.124664 0.015103 0.015103 0.000000 -0.000000 0.000000 0.124664 0.015103 0.000000 -0.000000 0.000000 0.124664 0.000000 -0.000000 0.000000 0.006933 0.000000 -0.000000 0.006933 -0.000000 0.006933 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e3 f2
0.286978 0.160458 0.160458 -0.000000 0.000000 -0.000000 0.286978 0.160458 -0.000000 -0.000000 -0.000000 0.286978 -0.000000 0.000000 -0.000000 0.138776 0.000000 0.000000 0.138776 -0.000000 0.138776 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 f3 e4
0.117905 0.105151 0.105151 0.000000 0.000000 0.000000 0.117905 0.105151 -0.000000 0.000000 -0.000000 0.117905 0.000000 -0.000000 -0.000000 0.045892 0.000000 0.000000 0.045892 0.000000 0.045892 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e4 f3
0.131232 0.077432 0.077432 -0.000000 0.000000 -0.000000 0.131232 0.077432 0.000000 -0.000000 -0.000000 0.131232 0.000000 0.000000 -0.000000 0.101594 -0.000000 0.000000 0.101594 -0.000000 0.101594 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e5 e3
0.691930 0.010694 0.010694 0.000000 -0.000000 0.000000 0.691930 0.010694 -0.000000 0.000000 -0.000000 0.691930 0.000000 -0.000000 0.000000 0.001407 0.000000 0.000000 0.001407 0.000000 0.001407 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e3 e4
0.048855 0.000075 0.000075 -0.000000 0.000000 -0.000000 0.048855 0.000075 0.000000 -0.000000 0.000000 0.048855 0.000000 0.000000 -0.000000 0.000369 0.000000 -0.000000 0.000369 -0.000000 0.000369 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e2 f0
0.045648 0.009119 0.009119 -0.000000 0.000000 0.000000 0.045648 0.009119 -0.000000 -0.000000 -0.000000 0.045648 -0.000000 0.000000 -0.000000 0.008467 -0.000000 -0.000000 0.008467 -0.000000 0.008467 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 f1 f2 f3
0.623617 0.309080 0.309080 -0.000000 -0.000000 -0.000000 0.623617 0.309080 -0.000000 -0.000000 0.000000 0.623617 -0.000000 0.000000 0.000000 0.293977 -0.000000 0.000000 0.293977 -0.000000 0.293977 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v3 f1
0.152148 0.000731 0.000731 -0.000000 -0.000000 -0.000000 0.152148 0.000731 0.000000 -0.000000 0.000000 0.152148 -0.000000 0.000000 -0.000000 0.000371 0.000000 0.000000 0.000371 -0.000000 0.000371 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 e2 e1
0.538933 0.268930 0.268930 -0.000000 -0.000000 -0.000000 0.538933 0.268930 -0.000000 -0.000000 0.000000 0.538933 -0.000000 0.000000 -0.000000 0.256214 -0.000000 0.000000 0.256214 -0.000000 0.256214 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v1 v3 e2
0.030361 0.021967 0.021967 0.000000 0.000000 0.000000 0.030361 0.021967 0.000000 -0.000000 -0.000000 0.030361 0.000000 0.000000 0.000000 0.012002 0.000000 -0.000000 0.012002 -0.000000 0.012002 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e4 v2 f3
0.094987 -0.000795 -0.000795 -0.000000 0.000000 -0.000000 0.094987 -0.000795 0.000000 0.000000 -0.000000 0.094987 -0.000000 0.000000 -0.000000 0.002536 0.000000 -0.000000 0.002536 -0.000000 0.002536 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 v3 e4
0.113629 0.080175 0.080175 0.000000 -0.000000 0.000000 0.113629 0.080175 -0.000000 -0.000000 -0.000000 0.113629 -0.000000 0.000000 -0.000000 0.017674 0.000000 0.000000 0.017674 -0.000000 0.017674 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e5 e4
0.078272 0.034881 0.034881 0.000000 -0.000000 0.000000 0.078272 0.034881 0.000000 -0.000000 0.000000 0.078272 0.000000 -0.000000 0.000000 0.423402 0.000000 -0.000000 0.423402 -0.000000 0.423402 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 f2 v3 f3
0.945802 -0.366998 -0.366998 -0.000000 -0.000000 0.000000 0.945802 -0.366998 -0.000000 -0.000000 -0.000000 0.945802 -0.000000 -0.000000 -0.000000 0.113381 -0.000000 0.000000 0.113381 -0.000000 0.113381 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 e2 e0
0.425444 0.128488 0.128488 -0.000000 0.000000 -0.000000 0.425444 0.128488 -0.000000 -0.000000 -0.000000 0.425444 0.000000 -0.000000 -0.000000 0.008169 -0.000000 0.000000 0.008169 -0.000000 0.008169 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e3 f1
0.837108 0.039788 0.039788 0.000000 0.000000 0.000000 0.837108 0.039788 -0.000000 -0.000000 -0.000000 0.837108 -0.000000 0.000000 0.000000 0.029934 -0.000000 0.000000 0.029934 -0.000000 0.029934 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v2 v1 f3
0.156078 0.029585 0.029585 -0.000000 0.000000 -0.000000 0.156078 0.029585 0.000000 -0.000000 0.000000 0.156078 0.000000 0.000000 -0.000000 0.011803 0.000000 0.000000 0.011803 -0.000000 0.011803 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e1 f1 e4
1.712401 0.860500 0.860500 -0.000000 0.000000 -0.000000 1.712401 0.860500 -0.000000 -0.000000 0.000000 1.712401 0.000000 0.000000 -0.000000 0.799119 0.000000 0.000000 0.799119 -0.000000 0.799119 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e4 e1 f1
0.534864 0.268080 0.268080 0.000000 -0.000000 -0.000000 0.534864 0.268080 -0.000000 -0.000000 0.000000 0.534864 -0.000000 0.000000 -0.000000 0.257165 -0.000000 -0.000000 0.257165 -0.000000 0.257165 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 v1 e0
0.161390 0.013284 0.013284 -0.000000 -0.000000 0.000000 0.161390 0.013284 0.000000 0.000000 0.000000 0.161390 0.000000 0.000000 0.000000 0.018818 -0.000000 -0.000000 0.018818 0.000000 0.018818 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 e1 e3
0.496584 0.009550 0.009550 0.000000 0.000000 -0.000000 0.496584 0.009550 -0.000000 0.000000 0.000000 0.496584 0.000000 0.000000 -0.000000 0.082618 -0.000000 -0.000000 0.082618 -0.000000 0.082618 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f1 e4
0.145957 -0.023580 -0.023580 0.000000 -0.000000 0.000000 0.145957 -0.023580 -0.000000 0.000000 0.000000 0.145957 0.000000 -0.000000 0.000000 0.045669 0.000000 0.000000 0.045669 0.000000 0.045669 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 f0 f2
0.543446 0.243842 0.243842 -0.000000 -0.000000 -0.000000 0.543446 0.243842 -0.000000 -0.000000 -0.000000 0.543446 -0.000000 -0.000000 -0.000000 0.403538 -0.000000 0.000000 0.403538 -0.000000 0.403538 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f2 f1
0.088126 0.013690 0.013690 -0.000000 0.000000 -0.000000 0.088126 0.013690 -0.000000 0.000000 -0.000000 0.088126 -0.000000 0.000000 -0.000000 0.006249 -0.000000 -0.000000 0.006249 0.000000 0.006249 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e4 f2 f1
0.498111 0.438341 0.438341 0.000000 -0.000000 0.000000 0.498111 0.438341 0.000000 0.000000 0.000000 0.498111 0.000000 -0.000000 0.000000 0.444774 0.000000 -0.000000 0.444774 -0.000000 0.444774 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 v3 f2 f3
0.300149 0.253603 0.253603 -0.000000 0.000000 -0.000000 0.300149 0.253603 0.000000 -0.000000 -0.000000 0.300149 0.000000 -0.000000 -0.000000 0.626997 -0.000000 0.000000 0.626997 0.000000 0.626997 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 f3 e3
0.698236 -0.295162 -0.295162 -0.000000 -0.000000 -0.000000 0.698236 -0.295162 -0.000000 -0.000000 0.000000 0.698236 -0.000000 -0.000000 -0.000000 0.004631 -0.000000 0.000000 0.004631 -0.000000 0.004631 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e0 v2 f1
0.093922 0.020947 0.020947 0.000000 -0.000000 -0.000000 0.093922 0.020947 -0.000000 0.000000 -0.000000 0.093922 -0.000000 0.000000 -0.000000 0.062219 0.000000 0.000000 0.062219 0.000000 0.062219 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e2 f0 e4
0.080786 0.022978 0.022978 -0.000000 -0.000000 -0.000000 0.080786 0.022978 -0.000000 -0.000000 0.000000 0.080786 -0.000000 -0.000000 -0.000000 0.017914 0.000000 -0.000000 0.017914 -0.000000 0.017914 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 0.333333 e4 e3 f2
