C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w5 w11 w12 w13 w21 w22 w23 w41 w42 w43
0.543924 0.331728 0.331728 -0.000000 -0.000000 -0.000000 0.539305 0.397743 -0.000000 -0.000000 0.000000 0.539305 0.000000 0.000000 0.000000 0.031223 -0.000000 -0.000000 0.444483 -0.000000 0.031223 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 0.333333 0.000000 0.666667 
1.806087 0.085231 0.085231 -0.000000 -0.000000 0.000000 0.050993 0.046784 0.000000 0.000000 0.000000 0.050993 0.000000 0.000000 0.000000 0.083868 -0.000000 0.000000 0.016559 0.000000 0.083868 0.333333 0.000000 0.666667 0.333333 0.333333 0.000000 0.666667 0.000000 1.000000 0.000000 
0.367393 0.242616 0.242616 -0.000000 0.000000 0.000000 0.558744 -0.111560 -0.000000 -0.000000 0.000000 0.558744 -0.000000 -0.000000 0.000000 0.234950 0.000000 0.000000 0.000795 -0.000000 0.234950 0.666667 0.000000 0.666667 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 
0.075488 0.021747 0.021747 0.000000 0.000000 0.000000 0.041440 0.012898 -0.000000 -0.000000 0.000000 0.041440 -0.000000 -0.000000 0.000000 0.009699 0.000000 -0.000000 0.010398 -0.000000 0.009699 0.666667 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 1.000000 0.000000 0.000000 
0.431246 0.295047 0.295047 -0.000000 0.000000 -0.000000 0.631756 0.264716 -0.000000 -0.000000 -0.000000 0.631756 -0.000000 -0.000000 -0.000000 0.564270 0.000000 0.000000 0.253530 -0.000000 0.564270 0.666667 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 
0.046780 0.045824 0.045824 -0.000000 -0.000000 0.000000 0.397380 0.370514 -0.000000 0.000000 0.000000 0.397380 -0.000000 -0.000000 -0.000000 0.011402 0.000000 0.000000 0.329021 -0.000000 0.011402 0.333333 0.333333 0.000000 0.666667 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 
0.880405 0.145548 0.145548 0.000000 0.000000 -0.000000 0.124770 0.045838 -0.000000 0.000000 0.000000 0.124770 -0.000000 -0.000000 -0.000000 0.001748 0.000000 0.000000 0.022138 0.000000 0.001748 0.000000 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.666667 0.000000 0.333333 
0.572024 0.470960 0.470960 0.000000 -0.000000 -0.000000 0.684719 0.633576 0.000000 -0.000000 0.000000 0.684719 -0.000000 0.000000 0.000000 0.332627 -0.000000 -0.000000 0.361533 -0.000000 0.332627 1.000000 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 
0.276302 0.175887 0.175887 -0.000000 -0.000000 -0.000000 1.270522 0.111855 -0.000000 0.000000 0.000000 1.270522 0.000000 -0.000000 -0.000000 0.174051 0.000000 -0.000000 0.097499 0.000000 0.174051 0.000000 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.333333 0.000000 0.666667 
0.353985 0.012723 0.012723 -0.000000 -0.000000 0.000000 0.349561 0.005969 -0.000000 -0.000000 0.000000 0.349561 0.000000 0.000000 0.000000 0.002148 -0.000000 0.000000 0.000790 -0.000000 0.002148 0.333333 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 
1.663118 0.190028 0.190028 -0.000000 -0.000000 -0.000000 0.393963 0.000854 -0.000000 -0.000000 0.000000 0.393963 -0.000000 -0.000000 -0.000000 0.236440 0.000000 0.000000 0.001926 0.000000 0.236440 0.000000 1.000000 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 
1.349629 0.106836 0.106836 -0.000000 -0.000000 -0.000000 0.541721 0.019237 0.000000 -0.000000 -0.000000 0.541721 -0.000000 0.000000 0.000000 0.017040 0.000000 0.000000 0.020889 -0.000000 0.017040 0.333333 0.000000 0.666667 0.333333 0.333333 0.666667 0.000000 0.000000 0.000000 1.000000 
0.541816 0.265572 0.265572 -0.000000 -0.000000 -0.000000 0.325418 0.054552 0.000000 -0.000000 -0.000000 0.325418 0.000000 0.000000 -0.000000 0.260210 0.000000 0.000000 0.014148 -0.000000 0.260210 0.333333 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.333333 0.000000 0.666667 
0.674865 0.010140 0.010140 0.000000 -0.000000 -0.000000 0.675009 0.009997 -0.000000 0.000000 -0.000000 0.675009 -0.000000 0.000000 0.000000 0.001289 -0.000000 0.000000 0.000637 -0.000000 0.001289 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 
0.119293 0.112230 0.112230 -0.000000 -0.000000 -0.000000 0.152985 0.115699 -0.000000 -0.000000 0.000000 0.152985 0.000000 0.000000 0.000000 0.099655 -0.000000 0.000000 0.176163 -0.000000 0.099655 0.333333 0.333333 0.333333 0.333333 0.666667 0.333333 0.000000 0.333333 0.333333 0.333333 
0.336276 0.003650 0.003650 0.000000 -0.000000 -0.000000 0.628196 -0.225763 -0.000000 -0.000000 0.000000 0.628196 -0.000000 -0.000000 -0.000000 0.000372 -0.000000 -0.000000 0.003439 -0.000000 0.000372 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 0.666667 0.333333 0.000000 
0.531393 0.258500 0.258500 -0.000000 -0.000000 -0.000000 0.624039 0.009567 -0.000000 -0.000000 0.000000 0.624039 -0.000000 0.000000 -0.000000 0.252452 0.000000 0.000000 0.000795 -0.000000 0.252452 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.333333 0.000000 0.666667 
0.680898 0.224904 0.224904 0.000000 0.000000 0.000000 0.184397 0.022247 -0.000000 -0.000000 -0.000000 0.184397 0.000000 -0.000000 -0.000000 0.013691 0.000000 -0.000000 0.017604 0.000000 0.013691 0.000000 0.000000 0.666667 0.333333 0.000000 1.000000 0.000000 0.333333 0.333333 0.333333 
1.015992 0.168189 0.168189 -0.000000 -0.000000 -0.000000 0.120551 0.055190 0.000000 0.000000 -0.000000 0.120551 0.000000 -0.000000 -0.000000 0.003980 0.000000 0.000000 0.012400 -0.000000 0.003980 0.333333 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 
0.095007 0.141892 0.141892 0.000000 0.000000 -0.000000 0.392196 0.101283 -0.000000 0.000000 -0.000000 0.392196 0.000000 -0.000000 -0.000000 0.021713 0.000000 -0.000000 0.012099 -0.000000 0.021713 1.000000 0.666667 0.333333 0.000000 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 
0.192055 0.001767 0.001767 -0.000000 -0.000000 0.000000 0.086486 0.051609 -0.000000 -0.000000 0.000000 0.086486 -0.000000 0.000000 0.000000 0.002801 -0.000000 0.000000 0.022900 -0.000000 0.002801 0.333333 0.000000 0.333333 0.666667 0.333333 0.000000 0.666667 0.333333 0.333333 0.333333 
0.093189 0.166417 0.166417 0.000000 0.000000 0.000000 0.533696 0.135382 0.000000 -0.000000 -0.000000 0.533696 -0.000000 0.000000 -0.000000 0.025447 -0.000000 -0.000000 0.001373 -0.000000 0.025447 0.000000 0.666667 0.333333 0.000000 0.000000 0.333333 0.666667 0.333333 0.000000 0.666667 
0.534926 0.271376 0.271376 -0.000000 0.000000 -0.000000 0.874940 0.279000 -0.000000 -0.000000 0.000000 0.874940 -0.000000 -0.000000 -0.000000 0.257770 0.000000 0.000000 0.256899 -0.000000 0.257770 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 
0.389043 0.110918 0.110918 -0.000000 -0.000000 -0.000000 0.048458 0.028110 0.000000 0.000000 -0.000000 0.048458 -0.000000 -0.000000 0.000000 0.093417 -0.000000 -0.000000 0.013436 -0.000000 0.093417 0.000000 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 0.000000 1.000000 0.000000 
0.367362 0.243063 0.243063 -0.000000 -0.000000 0.000000 0.761914 -0.263248 -0.000000 -0.000000 0.000000 0.761914 -0.000000 -0.000000 0.000000 0.234996 -0.000000 -0.000000 0.004280 0.000000 0.234996 0.000000 0.000000 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 
0.123874 0.194184 0.194184 -0.000000 -0.000000 0.000000 0.662978 0.489901 -0.000000 -0.000000 -0.000000 0.662978 -0.000000 -0.000000 0.000000 0.195783 -0.000000 -0.000000 0.477351 -0.000000 0.195783 0.666667 0.000000 0.000000 1.000000 0.666667 0.000000 0.333333 0.000000 0.666667 0.333333 
0.524762 0.074876 0.074876 -0.000000 -0.000000 -0.000000 0.077310 0.062778 -0.000000 -0.000000 0.000000 0.077310 0.000000 0.000000 -0.000000 0.006351 -0.000000 0.000000 0.019237 -0.000000 0.006351 0.333333 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 0.000000 0.333333 0.666667 
0.124838 0.196166 0.196166 -0.000000 -0.000000 0.000000 1.037273 0.687761 -0.000000 -0.000000 -0.000000 1.037273 -0.000000 0.000000 -0.000000 0.197369 -0.000000 -0.000000 0.294873 -0.000000 0.197369 0.666667 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 0.666667 0.000000 0.333333 
0.257108 0.249717 0.249717 0.000000 0.000000 -0.000000 0.722574 0.284136 0.000000 -0.000000 0.000000 0.722574 0.000000 0.000000 -0.000000 0.245636 0.000000 -0.000000 0.271275 -0.000000 0.245636 1.000000 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 0.333333 0.666667 
0.336285 0.003901 0.003901 0.000000 -0.000000 -0.000000 0.448791 0.064354 -0.000000 0.000000 0.000000 0.448791 -0.000000 0.000000 -0.000000 0.000391 -0.000000 -0.000000 0.016725 -0.000000 0.000391 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 0.333333 0.000000 0.666667 
0.290942 0.035877 0.035877 -0.000000 -0.000000 -0.000000 0.383307 -0.019902 0.000000 0.000000 -0.000000 0.383307 0.000000 -0.000000 -0.000000 0.004381 0.000000 0.000000 0.000676 0.000000 0.004381 1.000000 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 
0.891376 0.145454 0.145454 0.000000 -0.000000 -0.000000 0.096455 0.014798 -0.000000 0.000000 -0.000000 0.096455 0.000000 0.000000 -0.000000 0.002704 -0.000000 0.000000 0.012482 -0.000000 0.002704 0.000000 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.000000 0.333333 0.666667 
0.188162 0.060992 0.060992 -0.000000 -0.000000 -0.000000 0.445886 0.004264 -0.000000 -0.000000 -0.000000 0.445886 -0.000000 -0.000000 -0.000000 0.017620 -0.000000 0.000000 0.001525 -0.000000 0.017620 0.000000 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 0.000000 0.000000 1.000000 
0.040283 0.089078 0.089078 -0.000000 -0.000000 0.000000 0.413034 0.094320 -0.000000 -0.000000 -0.000000 0.413034 -0.000000 -0.000000 0.000000 0.007904 -0.000000 -0.000000 0.003374 0.000000 0.007904 0.000000 0.666667 0.000000 0.333333 0.333333 0.333333 0.333333 0.000000 0.666667 0.333333 
0.118106 0.090927 0.090927 -0.000000 -0.000000 0.000000 0.088884 0.064921 0.000000 -0.000000 -0.000000 0.088884 0.000000 -0.000000 0.000000 0.443161 -0.000000 -0.000000 0.013160 -0.000000 0.443161 1.000000 0.000000 0.333333 0.666667 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 
0.432055 0.329776 0.329776 -0.000000 0.000000 0.000000 0.957268 -0.009680 -0.000000 -0.000000 0.000000 0.957268 -0.000000 -0.000000 0.000000 0.415995 0.000000 -0.000000 0.002335 -0.000000 0.415995 0.666667 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 0.666667 0.000000 0.333333 
1.215938 0.264180 0.264180 -0.000000 -0.000000 -0.000000 0.603477 0.005774 0.000000 -0.000000 0.000000 0.603477 -0.000000 -0.000000 -0.000000 0.252957 -0.000000 0.000000 0.001165 -0.000000 0.252957 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 
0.367517 0.238468 0.238468 -0.000000 -0.000000 -0.000000 0.716454 0.008529 -0.000000 -0.000000 -0.000000 0.716454 0.000000 -0.000000 0.000000 0.234831 0.000000 -0.000000 0.000661 -0.000000 0.234831 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 
0.533614 0.261855 0.261855 0.000000 -0.000000 -0.000000 0.372610 0.087959 0.000000 -0.000000 -0.000000 0.372610 -0.000000 0.000000 -0.000000 0.256213 0.000000 -0.000000 0.087209 0.000000 0.256213 1.000000 0.000000 1.000000 0.000000 0.666667 0.000000 0.333333 0.333333 0.666667 0.000000 
1.173935 0.476298 0.476298 -0.000000 0.000000 0.000000 0.615179 0.180380 -0.000000 -0.000000 0.000000 0.615179 -0.000000 -0.000000 0.000000 0.452836 0.000000 -0.000000 0.478768 -0.000000 0.452836 0.333333 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 
0.527185 0.260304 0.260304 0.000000 -0.000000 -0.000000 0.791937 0.011399 -0.000000 -0.000000 -0.000000 0.791937 -0.000000 0.000000 -0.000000 0.253236 -0.000000 0.000000 0.001392 -0.000000 0.253236 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 0.000000 0.000000 0.000000 1.000000 
0.305909 0.227441 0.227441 0.000000 0.000000 -0.000000 0.682490 0.008310 0.000000 -0.000000 -0.000000 0.682490 -0.000000 0.000000 -0.000000 0.014244 -0.000000 -0.000000 0.000786 -0.000000 0.014244 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 
0.803893 0.455782 0.455782 -0.000000 0.000000 -0.000000 0.576874 0.008764 -0.000000 -0.000000 -0.000000 0.576874 -0.000000 -0.000000 -0.000000 0.277919 0.000000 0.000000 0.000723 -0.000000 0.277919 1.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 
0.531876 0.263673 0.263673 -0.000000 -0.000000 -0.000000 0.300521 0.034129 -0.000000 0.000000 -0.000000 0.300521 0.000000 0.000000 -0.000000 0.255835 -0.000000 -0.000000 0.030036 -0.000000 0.255835 0.000000 0.000000 1.000000 0.000000 0.333333 0.333333 0.333333 0.000000 0.333333 0.666667 
1.164753 0.301566 0.301566 -0.000000 -0.000000 -0.000000 0.133730 0.073671 -0.000000 -0.000000 0.000000 0.133730 0.000000 -0.000000 0.000000 0.015169 -0.000000 0.000000 0.002718 -0.000000 0.015169 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 
0.336276 0.003687 0.003687 0.000000 -0.000000 -0.000000 0.677732 0.018743 -0.000000 0.000000 -0.000000 0.677732 -0.000000 -0.000000 0.000000 0.000357 -0.000000 -0.000000 0.002749 -0.000000 0.000357 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 1.000000 0.000000 0.000000 
0.400869 0.219577 0.219577 -0.000000 -0.000000 0.000000 0.249148 0.119388 -0.000000 -0.000000 0.000000 0.249148 -0.000000 -0.000000 0.000000 0.005811 -0.000000 -0.000000 0.035544 0.000000 0.005811 0.000000 0.000000 0.333333 0.666667 0.333333 0.333333 0.333333 0.000000 0.333333 0.666667 
0.620016 0.281474 0.281474 -0.000000 -0.000000 -0.000000 0.276044 0.005012 0.000000 -0.000000 0.000000 0.276044 -0.000000 0.000000 -0.000000 0.269384 0.000000 -0.000000 0.006495 0.000000 0.269384 0.666667 0.666667 0.000000 0.333333 0.000000 1.000000 0.000000 0.000000 1.000000 0.000000 
0.018642 0.090783 0.090783 0.000000 0.000000 -0.000000 1.081542 0.176370 -0.000000 0.000000 0.000000 1.081542 -0.000000 -0.000000 -0.000000 0.095978 -0.000000 -0.000000 0.173499 -0.000000 0.095978 0.333333 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 
0.103182 0.215029 0.215029 0.000000 -0.000000 -0.000000 0.819667 0.676054 0.000000 -0.000000 0.000000 0.819667 -0.000000 0.000000 -0.000000 0.007750 0.000000 0.000000 0.259138 -0.000000 0.007750 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 
0.367530 0.238081 0.238081 -0.000000 -0.000000 0.000000 0.751892 0.013406 -0.000000 -0.000000 0.000000 0.751892 -0.000000 -0.000000 0.000000 0.234864 0.000000 -0.000000 0.310517 -0.000000 0.234864 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 
0.345045 0.062484 0.062484 -0.000000 -0.000000 0.000000 0.068758 0.049468 -0.000000 -0.000000 -0.000000 0.068758 0.000000 0.000000 -0.000000 0.002391 0.000000 -0.000000 0.027579 0.000000 0.002391 0.333333 0.000000 0.333333 0.666667 0.333333 0.333333 0.333333 1.000000 0.000000 0.000000 
0.018586 0.087114 0.087114 -0.000000 0.000000 -0.000000 1.111298 0.243649 -0.000000 0.000000 0.000000 1.111298 0.000000 0.000000 -0.000000 0.095891 -0.000000 -0.000000 0.260908 0.000000 0.095891 0.333333 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 0.333333 0.000000 0.666667 
0.025628 0.002818 0.002818 -0.000000 0.000000 0.000000 0.037586 0.019014 -0.000000 -0.000000 -0.000000 0.037586 -0.000000 0.000000 -0.000000 0.001821 -0.000000 -0.000000 0.004258 0.000000 0.001821 0.666667 0.000000 0.333333 0.666667 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 
0.335969 0.003672 0.003672 -0.000000 0.000000 0.000000 0.660323 -0.181488 -0.000000 -0.000000 0.000000 0.660323 -0.000000 -0.000000 0.000000 0.000378 0.000000 -0.000000 0.002953 -0.000000 0.000378 0.000000 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 0.333333 0.333333 0.333333 
0.369783 0.111949 0.111949 0.000000 0.000000 -0.000000 0.198617 -0.027873 0.000000 0.000000 -0.000000 0.198617 0.000000 -0.000000 0.000000 0.004127 -0.000000 0.000000 0.008506 -0.000000 0.004127 0.000000 0.000000 0.333333 0.666667 0.000000 0.666667 0.333333 0.666667 0.333333 0.000000 
0.749269 0.118616 0.118616 -0.000000 0.000000 0.000000 0.080223 0.075347 -0.000000 0.000000 0.000000 0.080223 0.000000 0.000000 0.000000 0.018368 -0.000000 -0.000000 0.031256 0.000000 0.018368 0.333333 1.000000 0.000000 0.000000 0.333333 0.333333 0.333333 0.000000 0.333333 0.666667 
0.687474 0.004179 0.004179 -0.000000 -0.000000 -0.000000 0.539106 -0.185195 0.000000 -0.000000 -0.000000 0.539106 0.000000 -0.000000 -0.000000 0.001657 0.000000 -0.000000 0.001307 0.000000 0.001657 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 0.000000 
0.694028 -0.000479 -0.000479 0.000000 -0.000000 -0.000000 0.259961 -0.135947 -0.000000 -0.000000 0.000000 0.259961 -0.000000 0.000000 -0.000000 0.002394 -0.000000 -0.000000 0.011681 0.000000 0.002394 0.666667 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 0.000000 
0.273863 0.181946 0.181946 0.000000 -0.000000 -0.000000 1.017105 0.049688 0.000000 -0.000000 -0.000000 1.017105 -0.000000 -0.000000 -0.000000 0.174000 0.000000 0.000000 0.178981 -0.000000 0.174000 0.333333 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 
0.163730 0.313604 0.313604 0.000000 0.000000 -0.000000 0.822303 0.508332 0.000000 0.000000 -0.000000 0.822303 0.000000 0.000000 -0.000000 0.087233 -0.000000 0.000000 0.418683 0.000000 0.087233 1.000000 0.666667 0.000000 0.333333 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 
0.472279 0.217998 0.217998 0.000000 -0.000000 -0.000000 0.935359 0.009302 0.000000 0.000000 -0.000000 0.935359 -0.000000 -0.000000 0.000000 0.237559 -0.000000 0.000000 0.001072 -0.000000 0.237559 1.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 0.000000 
0.037439 0.000189 0.000189 -0.000000 0.000000 0.000000 0.577715 0.346240 -0.000000 0.000000 -0.000000 0.577715 0.000000 0.000000 0.000000 0.000607 -0.000000 -0.000000 0.011848 0.000000 0.000607 0.333333 0.000000 0.000000 1.000000 0.000000 0.666667 0.333333 1.000000 0.000000 0.000000 
0.352683 0.459683 0.459683 0.000000 -0.000000 -0.000000 1.179374 0.267521 0.000000 -0.000000 0.000000 1.179374 0.000000 0.000000 -0.000000 0.479589 0.000000 0.000000 0.244315 -0.000000 0.479589 0.000000 0.666667 0.333333 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 
0.066953 0.027520 0.027520 -0.000000 -0.000000 -0.000000 0.328995 0.235839 -0.000000 -0.000000 0.000000 0.328995 -0.000000 -0.000000 0.000000 0.015749 0.000000 -0.000000 0.224128 -0.000000 0.015749 0.333333 0.333333 0.000000 0.666667 0.000000 0.666667 0.333333 0.333333 0.000000 0.666667 
0.445424 0.178079 0.178079 -0.000000 0.000000 -0.000000 0.120725 0.089522 -0.000000 0.000000 0.000000 0.120725 0.000000 -0.000000 0.000000 0.270410 0.000000 -0.000000 0.015109 0.000000 0.270410 0.666667 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 0.000000 1.000000 0.000000 
0.891871 0.139241 0.139241 -0.000000 -0.000000 -0.000000 0.148477 0.065799 -0.000000 0.000000 0.000000 0.148477 -0.000000 0.000000 -0.000000 0.002154 0.000000 -0.000000 0.015587 -0.000000 0.002154 0.000000 0.000000 0.333333 0.666667 0.000000 1.000000 0.000000 0.333333 0.000000 0.666667 
1.057167 0.175851 0.175851 -0.000000 0.000000 -0.000000 0.094246 0.084400 -0.000000 0.000000 0.000000 0.094246 0.000000 0.000000 -0.000000 0.005635 0.000000 -0.000000 0.012755 -0.000000 0.005635 0.333333 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 0.333333 0.000000 0.666667 
0.787990 0.507834 0.507834 -0.000000 0.000000 -0.000000 0.862359 0.250308 0.000000 -0.000000 0.000000 0.862359 -0.000000 -0.000000 -0.000000 0.490506 0.000000 0.000000 0.243940 0.000000 0.490506 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1.000000 0.000000 
0.615949 0.000267 0.000267 0.000000 -0.000000 0.000000 0.038814 0.035376 0.000000 0.000000 0.000000 0.038814 0.000000 -0.000000 0.000000 0.000862 -0.000000 -0.000000 0.388201 -0.000000 0.000862 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 1.000000 0.666667 0.333333 0.000000 
0.447556 0.149128 0.149128 -0.000000 -0.000000 -0.000000 0.419539 0.030632 -0.000000 -0.000000 -0.000000 0.419539 0.000000 -0.000000 -0.000000 0.018396 0.000000 -0.000000 0.003098 0.000000 0.018396 0.000000 1.000000 0.000000 0.000000 0.666667 0.333333 0.000000 0.333333 0.333333 0.333333 
0.248834 0.243091 0.243091 0.000000 -0.000000 -0.000000 0.510953 0.507438 -0.000000 -0.000000 0.000000 0.510953 -0.000000 0.000000 -0.000000 0.239568 0.000000 0.000000 0.483880 -0.000000 0.239568 1.000000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 1.000000 0.000000 0.000000 
0.367403 0.241909 0.241909 -0.000000 0.000000 0.000000 0.468919 0.030970 -0.000000 -0.000000 0.000000 0.468919 -0.000000 -0.000000 0.000000 0.234978 0.000000 -0.000000 0.003717 -0.000000 0.234978 0.000000 0.000000 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 0.333333 0.666667 
0.133744 0.099824 0.099824 -0.000000 -0.000000 -0.000000 0.119176 0.109466 0.000000 0.000000 0.000000 0.119176 0.000000 -0.000000 -0.000000 0.015227 0.000000 0.000000 0.033942 0.000000 0.015227 0.333333 0.666667 0.333333 0.000000 0.333333 0.666667 0.000000 0.666667 0.000000 0.333333 
0.062950 0.160689 0.160689 -0.000000 -0.000000 0.000000 1.060199 0.057280 -0.000000 -0.000000 0.000000 1.060199 -0.000000 -0.000000 0.000000 0.193313 -0.000000 -0.000000 0.369872 0.000000 0.193313 0.000000 0.666667 0.000000 0.333333 0.000000 0.000000 1.000000 0.333333 0.333333 0.333333 
0.943405 0.014555 0.014555 0.000000 -0.000000 -0.000000 0.250424 0.002174 0.000000 -0.000000 0.000000 0.250424 -0.000000 0.000000 0.000000 0.004318 -0.000000 0.000000 0.003554 -0.000000 0.004318 0.000000 0.000000 0.333333 0.666667 0.333333 0.666667 0.000000 0.000000 0.000000 1.000000 
0.062711 0.159938 0.159938 -0.000000 -0.000000 0.000000 1.303151 0.245366 0.000000 -0.000000 0.000000 1.303151 0.000000 -0.000000 0.000000 0.190944 0.000000 -0.000000 0.221511 -0.000000 0.190944 0.000000 0.666667 0.000000 0.333333 0.000000 0.000000 1.000000 0.666667 0.000000 0.333333 
0.374188 0.010299 0.010299 0.000000 -0.000000 0.000000 0.032797 0.004712 -0.000000 0.000000 0.000000 0.032797 -0.000000 0.000000 0.000000 0.325871 -0.000000 0.000000 0.002180 -0.000000 0.325871 1.000000 0.000000 0.333333 0.666667 1.000000 0.000000 0.000000 0.333333 0.666667 0.000000 
0.152292 -0.010719 -0.010719 0.000000 -0.000000 0.000000 0.235140 0.001780 0.000000 -0.000000 0.000000 0.235140 -0.000000 -0.000000 -0.000000 0.019617 0.000000 0.000000 0.001753 -0.000000 0.019617 0.000000 0.333333 0.000000 0.666667 0.333333 0.666667 0.000000 0.000000 0.000000 1.000000 
0.157369 0.035015 0.035015 0.000000 0.000000 0.000000 0.082774 0.005752 -0.000000 -0.000000 0.000000 0.082774 -0.000000 -0.000000 0.000000 0.404987 0.000000 0.000000 0.010488 -0.000000 0.404987 1.000000 0.333333 0.000000 0.666667 0.666667 0.333333 0.000000 0.000000 0.666667 0.333333 
0.314792 0.036929 0.036929 -0.000000 -0.000000 0.000000 0.067171 0.059435 0.000000 -0.000000 0.000000 0.067171 0.000000 0.000000 -0.000000 0.003793 0.000000 0.000000 0.013168 -0.000000 0.003793 0.333333 1.000000 0.000000 0.000000 0.000000 0.666667 0.333333 0.666667 0.000000 0.333333 
0.187919 0.207673 0.207673 0.000000 -0.000000 -0.000000 0.263063 0.227235 0.000000 -0.000000 -0.000000 0.263063 -0.000000 0.000000 -0.000000 0.115678 0.000000 0.000000 0.118188 0.000000 0.115678 1.000000 0.333333 0.000000 0.666667 0.333333 0.000000 0.666667 0.666667 0.000000 0.333333 
0.336205 0.000615 0.000615 0.000000 0.000000 -0.000000 0.113165 0.031322 0.000000 0.000000 0.000000 0.113165 0.000000 -0.000000 -0.000000 0.000492 -0.000000 -0.000000 0.083490 -0.000000 0.000492 0.000000 0.000000 0.000000 1.000000 0.000000 0.333333 0.666667 0.666667 0.333333 0.000000 
